#AchievementName,,,,,,,
AchievementName_1,Spirit of Contract 一,,契約精神 一,,,,
AchievementDesc_456,Own a total of 261 Star Compasses,,累計擁有星之羅盤261個,,,,
AchievementDesc_457,Own a total of 262 Star Compasses,,累計擁有星之羅盤262個,,,,
AchievementDesc_458,Own a total of 263 Star Compasses,,累計擁有星之羅盤263個,,,,
AchievementDesc_459,Own a total of 264 Star Compasses,,累計擁有星之羅盤264個,,,,
AchievementDesc_460,Own a total of 265 Star Compasses,,累計擁有星之羅盤265個,,,,
AchievementDesc_461,Own a total of 266 Star Compasses,,累計擁有星之羅盤266個,,,,
AchievementDesc_462,Own a total of 267 Star Compasses,,累計擁有星之羅盤267個,,,,
AchievementDesc_463,Own a total of 268 Star Compasses,,累計擁有星之羅盤268個,,,,
AchievementDesc_464,Own a total of 269 Star Compasses,,累計擁有星之羅盤269個,,,,
AchievementDesc_465,Own a total of 270 Star Compasses,,累計擁有星之羅盤270個,,,,
AchievementDesc_466,Own a total of 271 Star Compasses,,累計擁有星之羅盤271個,,,,
AchievementDesc_467,Own a total of 272 Star Compasses,,累計擁有星之羅盤272個,,,,
AchievementDesc_468,Own a total of 273 Star Compasses,,累計擁有星之羅盤273個,,,,
AchievementDesc_469,Own a total of 274 Star Compasses,,累計擁有星之羅盤274個,,,,
AchievementDesc_470,Own a total of 275 Star Compasses,,累計擁有星之羅盤275個,,,,
AchievementDesc_471,Own a total of 276 Star Compasses,,累計擁有星之羅盤276個,,,,
AchievementDesc_472,Own a total of 277 Star Compasses,,累計擁有星之羅盤277個,,,,
AchievementDesc_473,Own a total of 278 Star Compasses,,累計擁有星之羅盤278個,,,,
AchievementDesc_474,Own a total of 279 Star Compasses,,累計擁有星之羅盤279個,,,,
AchievementDesc_475,Own a total of 280 Star Compasses,,累計擁有星之羅盤280個,,,,
AchievementDesc_476,Own a total of 281 Star Compasses,,累計擁有星之羅盤281個,,,,
AchievementDesc_477,Own a total of 282 Star Compasses,,累計擁有星之羅盤282個,,,,
AchievementDesc_478,Own a total of 283 Star Compasses,,累計擁有星之羅盤283個,,,,
AchievementDesc_479,Own a total of 284 Star Compasses,,累計擁有星之羅盤284個,,,,
AchievementDesc_480,Own a total of 285 Star Compasses,,累計擁有星之羅盤285個,,,,
AchievementDesc_481,Own a total of 286 Star Compasses,,累計擁有星之羅盤286個,,,,
AchievementDesc_482,Own a total of 287 Star Compasses,,累計擁有星之羅盤287個,,,,
AchievementDesc_483,Own a total of 288 Star Compasses,,累計擁有星之羅盤288個,,,,
AchievementDesc_484,Own a total of 289 Star Compasses,,累計擁有星之羅盤289個,,,,
AchievementDesc_485,Own a total of 290 Star Compasses,,累計擁有星之羅盤290個,,,,
AchievementDesc_486,Own a total of 291 Star Compasses,,累計擁有星之羅盤291個,,,,
AchievementDesc_487,Own a total of 292 Star Compasses,,累計擁有星之羅盤292個,,,,
AchievementDesc_488,Own a total of 293 Star Compasses,,累計擁有星之羅盤293個,,,,
AchievementDesc_489,Own a total of 294 Star Compasses,,累計擁有星之羅盤294個,,,,
AchievementDesc_490,Own a total of 295 Star Compasses,,累計擁有星之羅盤295個,,,,
AchievementDesc_491,Own a total of 296 Star Compasses,,累計擁有星之羅盤296個,,,,
AchievementDesc_492,Own a total of 297 Star Compasses,,累計擁有星之羅盤297個,,,,
AchievementDesc_493,Own a total of 298 Star Compasses,,累計擁有星之羅盤298個,,,,
AchievementDesc_494,Own a total of 299 Star Compasses,,累計擁有星之羅盤299個,,,,
AchievementDesc_495,Own a total of 300 Star Compasses,,累計擁有星之羅盤300個,,,,
AchievementDesc_496,Own a total of 301 Star Compasses,,累計擁有星之羅盤301個,,,,
AchievementDesc_497,Own a total of 302 Star Compasses,,累計擁有星之羅盤302個,,,,
AchievementDesc_498,Own a total of 303 Star Compasses,,累計擁有星之羅盤303個,,,,
AchievementDesc_499,Own a total of 304 Star Compasses,,累計擁有星之羅盤304個,,,,
AchievementDesc_500,Own a total of 305 Star Compasses,,累計擁有星之羅盤305個,,,,
AchievementDesc_501,Own a total of 306 Star Compasses,,累計擁有星之羅盤306個,,,,
AchievementDesc_502,Own a total of 307 Star Compasses,,累計擁有星之羅盤307個,,,,
AchievementDesc_503,Own a total of 308 Star Compasses,,累計擁有星之羅盤308個,,,,
AchievementDesc_504,Own a total of 309 Star Compasses,,累計擁有星之羅盤309個,,,,
AchievementDesc_505,Own a total of 310 Star Compasses,,累計擁有星之羅盤310個,,,,
AchievementDesc_506,Own a total of 311 Star Compasses,,累計擁有星之羅盤311個,,,,
AchievementDesc_507,Own a total of 312 Star Compasses,,累計擁有星之羅盤312個,,,,
AchievementDesc_508,Own a total of 313 Star Compasses,,累計擁有星之羅盤313個,,,,
AchievementDesc_509,Own a total of 314 Star Compasses,,累計擁有星之羅盤314個,,,,
AchievementDesc_510,Own a total of 315 Star Compasses,,累計擁有星之羅盤315個,,,,
AchievementDesc_511,Own a total of 316 Star Compasses,,累計擁有星之羅盤316個,,,,
AchievementDesc_512,Own a total of 317 Star Compasses,,累計擁有星之羅盤317個,,,,
AchievementDesc_513,Own a total of 318 Star Compasses,,累計擁有星之羅盤318個,,,,
AchievementDesc_514,Own a total of 319 Star Compasses,,累計擁有星之羅盤319個,,,,
AchievementDesc_515,Own a total of 320 Star Compasses,,累計擁有星之羅盤320個,,,,
AchievementDesc_516,Own a total of 321 Star Compasses,,累計擁有星之羅盤321個,,,,
AchievementDesc_517,Own a total of 322 Star Compasses,,累計擁有星之羅盤322個,,,,
AchievementDesc_518,Own a total of 323 Star Compasses,,累計擁有星之羅盤323個,,,,
AchievementDesc_519,Own a total of 324 Star Compasses,,累計擁有星之羅盤324個,,,,
AchievementDesc_520,Own a total of 325 Star Compasses,,累計擁有星之羅盤325個,,,,
AchievementDesc_521,Own a total of 326 Star Compasses,,累計擁有星之羅盤326個,,,,
AchievementDesc_522,Own a total of 327 Star Compasses,,累計擁有星之羅盤327個,,,,
AchievementDesc_523,Own a total of 328 Star Compasses,,累計擁有星之羅盤328個,,,,
AchievementDesc_524,Own a total of 329 Star Compasses,,累計擁有星之羅盤329個,,,,
AchievementDesc_525,Own a total of 330 Star Compasses,,累計擁有星之羅盤330個,,,,
AchievementDesc_526,Own a total of 331 Star Compasses,,累計擁有星之羅盤331個,,,,
AchievementDesc_527,Own a total of 332 Star Compasses,,累計擁有星之羅盤332個,,,,
AchievementDesc_528,Own a total of 333 Star Compasses,,累計擁有星之羅盤333個,,,,
AchievementDesc_529,Own a total of 334 Star Compasses,,累計擁有星之羅盤334個,,,,
AchievementDesc_530,Own a total of 335 Star Compasses,,累計擁有星之羅盤335個,,,,
AchievementDesc_531,Own a total of 336 Star Compasses,,累計擁有星之羅盤336個,,,,
AchievementDesc_532,Own a total of 337 Star Compasses,,累計擁有星之羅盤337個,,,,
AchievementDesc_533,Own a total of 338 Star Compasses,,累計擁有星之羅盤338個,,,,
AchievementDesc_534,Own a total of 339 Star Compasses,,累計擁有星之羅盤339個,,,,
AchievementDesc_535,Own a total of 340 Star Compasses,,累計擁有星之羅盤340個,,,,
AchievementDesc_536,Own a total of 341 Star Compasses,,累計擁有星之羅盤341個,,,,
AchievementDesc_537,Own a total of 342 Star Compasses,,累計擁有星之羅盤342個,,,,
AchievementDesc_538,Own a total of 343 Star Compasses,,累計擁有星之羅盤343個,,,,
AchievementDesc_539,Own a total of 344 Star Compasses,,累計擁有星之羅盤344個,,,,
AchievementDesc_540,Own a total of 345 Star Compasses,,累計擁有星之羅盤345個,,,,
AchievementDesc_541,Own a total of 346 Star Compasses,,累計擁有星之羅盤346個,,,,
AchievementDesc_542,Own a total of 347 Star Compasses,,累計擁有星之羅盤347個,,,,
AchievementDesc_543,Own a total of 348 Star Compasses,,累計擁有星之羅盤348個,,,,
AchievementDesc_544,Own a total of 349 Star Compasses,,累計擁有星之羅盤349個,,,,
AchievementDesc_545,Own a total of 350 Star Compasses,,累計擁有星之羅盤350個,,,,
AchievementDesc_546,Own a total of 351 Star Compasses,,累計擁有星之羅盤351個,,,,
AchievementDesc_547,Own a total of 352 Star Compasses,,累計擁有星之羅盤352個,,,,
AchievementDesc_548,Own a total of 353 Star Compasses,,累計擁有星之羅盤353個,,,,
AchievementDesc_549,Own a total of 354 Star Compasses,,累計擁有星之羅盤354個,,,,
AchievementDesc_550,Own a total of 355 Star Compasses,,累計擁有星之羅盤355個,,,,
AchievementDesc_551,Own a total of 356 Star Compasses,,累計擁有星之羅盤356個,,,,
AchievementDesc_552,Own a total of 357 Star Compasses,,累計擁有星之羅盤357個,,,,
AchievementDesc_553,Own a total of 358 Star Compasses,,累計擁有星之羅盤358個,,,,
AchievementDesc_554,Own a total of 359 Star Compasses,,累計擁有星之羅盤359個,,,,
AchievementDesc_555,Own a total of 360 Star Compasses,,累計擁有星之羅盤360個,,,,
AchievementDesc_556,Own a total of 361 Star Compasses,,累計擁有星之羅盤361個,,,,
AchievementDesc_557,Own a total of 362 Star Compasses,,累計擁有星之羅盤362個,,,,
AchievementDesc_558,Own a total of 363 Star Compasses,,累計擁有星之羅盤363個,,,,
AchievementDesc_559,Own a total of 364 Star Compasses,,累計擁有星之羅盤364個,,,,
AchievementDesc_560,Own a total of 365 Star Compasses,,累計擁有星之羅盤365個,,,,
AchievementDesc_561,Own a total of 366 Star Compasses,,累計擁有星之羅盤366個,,,,
AchievementDesc_562,Own a total of 367 Star Compasses,,累計擁有星之羅盤367個,,,,
AchievementDesc_563,Own a total of 368 Star Compasses,,累計擁有星之羅盤368個,,,,
AchievementDesc_564,Own a total of 369 Star Compasses,,累計擁有星之羅盤369個,,,,
AchievementDesc_565,Own a total of 370 Star Compasses,,累計擁有星之羅盤370個,,,,
AchievementDesc_566,Own a total of 371 Star Compasses,,累計擁有星之羅盤371個,,,,
AchievementDesc_567,Own a total of 372 Star Compasses,,累計擁有星之羅盤372個,,,,
AchievementDesc_568,Own a total of 373 Star Compasses,,累計擁有星之羅盤373個,,,,
AchievementDesc_569,Own a total of 374 Star Compasses,,累計擁有星之羅盤374個,,,,
AchievementDesc_570,Own a total of 375 Star Compasses,,累計擁有星之羅盤375個,,,,
AchievementDesc_571,Own a total of 376 Star Compasses,,累計擁有星之羅盤376個,,,,
AchievementDesc_572,Own a total of 377 Star Compasses,,累計擁有星之羅盤377個,,,,
AchievementDesc_573,Own a total of 378 Star Compasses,,累計擁有星之羅盤378個,,,,
AchievementDesc_574,Own a total of 379 Star Compasses,,累計擁有星之羅盤379個,,,,
AchievementDesc_575,Own a total of 380 Star Compasses,,累計擁有星之羅盤380個,,,,
AchievementDesc_576,Own a total of 381 Star Compasses,,累計擁有星之羅盤381個,,,,
AchievementDesc_577,Own a total of 382 Star Compasses,,累計擁有星之羅盤382個,,,,
AchievementDesc_578,Own a total of 383 Star Compasses,,累計擁有星之羅盤383個,,,,
AchievementDesc_579,Own a total of 384 Star Compasses,,累計擁有星之羅盤384個,,,,
AchievementDesc_580,Visit the Fairy in the Lake 1 time,,遊玩湖中仙子1次,,,,
AchievementDesc_581,Visit the Fairy in the Lake 3 times,,遊玩湖中仙子3次,,,,
AchievementDesc_582,Visit the Fairy in the Lake 8 times,,遊玩湖中仙子8次,,,,
AchievementDesc_583,Visit the Fairy in the Lake 14 times,,遊玩湖中仙子14次,,,,
AchievementDesc_584,Visit the Fairy in the Lake 22 times,,遊玩湖中仙子22次,,,,
AchievementDesc_585,Visit the Fairy in the Lake 30 times,,遊玩湖中仙子30次,,,,
AchievementDesc_586,Visit the Fairy in the Lake 40 times,,遊玩湖中仙子40次,,,,
AchievementDesc_587,Visit the Fairy in the Lake 50 times,,遊玩湖中仙子50次,,,,
AchievementDesc_588,Visit the Fairy in the Lake 60 times,,遊玩湖中仙子60次,,,,
AchievementDesc_589,Visit the Fairy in the Lake 75 times,,遊玩湖中仙子75次,,,,
AchievementDesc_590,Visit the Fairy in the Lake 90 times,,遊玩湖中仙子90次,,,,
AchievementDesc_591,Visit the Fairy in the Lake 105 times,,遊玩湖中仙子105次,,,,
AchievementDesc_592,Visit the Fairy in the Lake 120 times,,遊玩湖中仙子120次,,,,
AchievementDesc_593,Visit the Fairy in the Lake 135 times,,遊玩湖中仙子135次,,,,
AchievementDesc_594,Visit the Fairy in the Lake 150 times,,遊玩湖中仙子150次,,,,
AchievementDesc_595,Visit the Fairy in the Lake 200 times,,遊玩湖中仙子200次,,,,
AchievementDesc_596,Visit the Fairy in the Lake 280 times,,遊玩湖中仙子280次,,,,
AchievementDesc_597,Visit the Fairy in the Lake 350 times,,遊玩湖中仙子350次,,,,
AchievementDesc_598,Visit the Fairy in the Lake 450 times,,遊玩湖中仙子450次,,,,
AchievementDesc_599,Visit the Fairy in the Lake 550 times,,遊玩湖中仙子550次,,,,
AchievementDesc_600,The Fairy of the Lake reaches 350 points 1 time,,湖中仙子達到350分1次,,,,
AchievementDesc_601,The Fairy of the Lake reaches 350 points 3 times,,湖中仙子達到350分3次,,,,
AchievementDesc_602,The Fairy of the Lake reaches 350 points 7 times,,湖中仙子達到350分7次,,,,
AchievementDesc_603,The Fairy of the Lake reaches 350 points 12 times,,湖中仙子達到350分12次,,,,
AchievementDesc_604,The Fairy of the Lake reaches 350 points 20 times,,湖中仙子達到350分20次,,,,
AchievementDesc_605,The Fairy of the Lake reaches 350 points 28 times,,湖中仙子達到350分28次,,,,
AchievementDesc_606,The Fairy of the Lake reaches 350 points 36 times,,湖中仙子達到350分36次,,,,
AchievementDesc_607,The Fairy of the Lake reaches 350 points 46 times,,湖中仙子達到350分46次,,,,
AchievementDesc_608,The Fairy of the Lake reaches 350 points 56 times,,湖中仙子達到350分56次,,,,
AchievementDesc_609,The Fairy of the Lake reaches 350 points 68 times,,湖中仙子達到350分68次,,,,
AchievementDesc_610,The Fairy of the Lake reaches 350 points 80 times,,湖中仙子達到350分80次,,,,
AchievementDesc_611,The Fairy of the Lake reaches 350 points 95 times,,湖中仙子達到350分95次,,,,
AchievementDesc_612,The Fairy of the Lake reaches 350 points 110 times,,湖中仙子達到350分110次,,,,
AchievementDesc_613,The Fairy of the Lake reaches 350 points 125 times,,湖中仙子達到350分125次,,,,
AchievementDesc_614,The Fairy of the Lake reaches 350 points 140 times,,湖中仙子達到350分140次,,,,
AchievementDesc_615,The Fairy of the Lake reaches 350 points 180 times,,湖中仙子達到350分180次,,,,
AchievementDesc_616,The Fairy of the Lake reaches 350 points 250 times,,湖中仙子達到350分250次,,,,
AchievementDesc_617,The Fairy of the Lake reaches 350 points 320 times,,湖中仙子達到350分320次,,,,
AchievementDesc_618,The Fairy of the Lake reaches 350 points 410 times,,湖中仙子達到350分410次,,,,
AchievementDesc_619,The Fairy of the Lake reaches 350 points 500 times,,湖中仙子達到350分500次,,,,
AchievementDesc_620,Achieve 3 perfect shots 1 time in The Fairy of the Lake,,湖中仙子中達成3次完美射擊1次,,,,
AchievementDesc_621,Achieve 3 perfect shots 3 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊3次,,,,
AchievementDesc_622,Achieve 3 perfect shots 6 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊6次,,,,
AchievementDesc_623,Achieve 3 perfect shots 12 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊12次,,,,
AchievementDesc_624,Achieve 3 perfect shots 18 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊18次,,,,
AchievementDesc_625,Achieve 3 perfect shots 25 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊25次,,,,
AchievementDesc_626,Achieve 3 perfect shots 32 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊32次,,,,
AchievementDesc_627,Achieve 3 perfect shots 40 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊40次,,,,
AchievementDesc_628,Achieve 3 perfect shots 50 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊50次,,,,
AchievementDesc_629,Achieve 3 perfect shots 62 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊62次,,,,
AchievementDesc_630,Achieve 3 perfect shots 74 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊74次,,,,
AchievementDesc_631,Achieve 3 perfect shots 86 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊86次,,,,
AchievementDesc_632,Achieve 3 perfect shots 100 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊100次,,,,
AchievementDesc_633,Achieve 3 perfect shots 115 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊115次,,,,
AchievementDesc_634,Achieve 3 perfect shots 130 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊130次,,,,
AchievementDesc_635,Achieve 3 perfect shots 160 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊160次,,,,
AchievementDesc_636,Achieve 3 perfect shots 220 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊220次,,,,
AchievementDesc_637,Achieve 3 perfect shots 280 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊280次,,,,
AchievementDesc_638,Achieve 3 perfect shots 370 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊370次,,,,
AchievementDesc_639,Achieve 3 perfect shots 460 times in The Fairy of the Lake,,湖中仙子中達成3次完美射擊460次,,,,
AchievementDesc_640,Played Forest Fairy 1 time,,游玩森之妖精1次,,,,
AchievementDesc_641,Played Forest Fairy 3 times,,游玩森之妖精3次,,,,
AchievementDesc_642,Played Forest Fairy 8 times,,游玩森之妖精8次,,,,
AchievementDesc_643,Played Forest Fairy 14 times,,游玩森之妖精14次,,,,
AchievementDesc_644,Played Forest Fairy 20 times,,游玩森之妖精20次,,,,
AchievementDesc_645,Played Forest Fairy 28 times,,游玩森之妖精28次,,,,
AchievementDesc_646,Played Forest Fairy 38 times,,游玩森之妖精38次,,,,
AchievementDesc_647,Played Forest Fairy 48 times,,游玩森之妖精48次,,,,
AchievementDesc_648,Played Forest Fairy 58 times,,游玩森之妖精58次,,,,
AchievementDesc_649,Played Forest Fairy 70 times,,游玩森之妖精70次,,,,
AchievementDesc_650,Played Forest Fairy 85 times,,游玩森之妖精85次,,,,
AchievementDesc_651,Played Forest Fairy 100 times,,游玩森之妖精100次,,,,
AchievementDesc_652,Played Forest Fairy 115 times,,游玩森之妖精115次,,,,
AchievementDesc_653,Played Forest Fairy 130 times,,游玩森之妖精130次,,,,
AchievementDesc_654,Played Forest Fairy 145 times,,游玩森之妖精145次,,,,
AchievementDesc_655,Played Forest Fairy 190 times,,游玩森之妖精190次,,,,
AchievementDesc_656,Played Forest Fairy 260 times,,游玩森之妖精260次,,,,
AchievementDesc_657,Played Forest Fairy 340 times,,游玩森之妖精340次,,,,
AchievementDesc_658,Played Forest Fairy 440 times,,游玩森之妖精440次,,,,
AchievementDesc_659,Played Forest Fairy 540 times,,游玩森之妖精540次,,,,
AchievementDesc_660,Reach 8500 points once in Forest Fairy,,森之妖精中达到8500分1次,,,,
AchievementDesc_661,Reach 8500 points 3 times in Forest Fairy,,森之妖精中达到8500分3次,,,,
AchievementDesc_662,Reach 8500 points 7 times in Forest Fairy,,森之妖精中达到8500分7次,,,,
AchievementDesc_663,Reach 8500 points 12 times in Forest Fairy,,森之妖精中达到8500分12次,,,,
AchievementDesc_664,Reach 8500 points 18 times in Forest Fairy,,森之妖精中达到8500分18次,,,,
AchievementDesc_665,Reach 8500 points 25 times in Forest Fairy,,森之妖精中达到8500分25次,,,,
AchievementDesc_666,Reach 8500 points 35 times in Forest Fairy,,森之妖精中达到8500分35次,,,,
AchievementDesc_667,Reach 8500 points 45 times in Forest Fairy,,森之妖精中达到8500分45次,,,,
AchievementDesc_668,Reach 8500 points 55 times in Forest Fairy,,森之妖精中达到8500分55次,,,,
AchievementDesc_669,Reach 8500 points 65 times in Forest Fairy,,森之妖精中达到8500分65次,,,,
AchievementDesc_670,Reach 8500 points 75 times in Forest Fairy,,森之妖精中达到8500分75次,,,,
AchievementDesc_671,Reach 8500 points 90 times in Forest Fairy,,森之妖精中达到8500分90次,,,,
AchievementDesc_672,Reach 8500 points 105 times in Forest Fairy,,森之妖精中达到8500分105次,,,,
AchievementDesc_673,Reach 8500 points 120 times in Forest Fairy,,森之妖精中达到8500分120次,,,,
AchievementDesc_674,Reach 8500 points 135 times in Forest Fairy,,森之妖精中达到8500分135次,,,,
AchievementDesc_675,Reach 8500 points 175 times in Forest Fairy,,森之妖精中达到8500分175次,,,,
AchievementDesc_676,Reach 8500 points 240 times in Forest Fairy,,森之妖精中达到8500分240次,,,,
AchievementDesc_677,Reach 8500 points 310 times in Forest Fairy,,森之妖精中达到8500分310次,,,,
AchievementDesc_678,Reach 8500 points 400 times in Forest Fairy,,森之妖精中达到8500分400次,,,,
AchievementDesc_679,Reach 8500 points 500 times in Forest Fairy,,森之妖精中达到8500分500次,,,,
AchievementDesc_680,Obtain 10 Perfects once in Forest Fairy,,森之妖精中获得10个Perfect 1次,,,,
AchievementDesc_681,Obtain 10 Perfects 3 times in Forest Fairy,,森之妖精中获得10个Perfect 3次,,,,
AchievementDesc_682,Obtain 10 Perfects 6 times in Forest Fairy,,森之妖精中获得10个Perfect 6次,,,,
AchievementDesc_683,Obtain 10 Perfects 12 times in Forest Fairy,,森之妖精中获得10个Perfect 12次,,,,
AchievementDesc_684,Obtain 10 Perfects 18 times in Forest Fairy,,森之妖精中获得10个Perfect 18次,,,,
AchievementDesc_685,Obtain 10 Perfects 24 times in Forest Fairy,,森之妖精中获得10个Perfect 24次,,,,
AchievementDesc_686,Obtain 10 Perfects 32 times in Forest Fairy,,森之妖精中获得10个Perfect 32次,,,,
AchievementDesc_687,Obtain 10 Perfects 40 times in Forest Fairy,,森之妖精中获得10个Perfect 40次,,,,
AchievementDesc_688,Obtain 10 Perfects 48 times in Forest Fairy,,森之妖精中获得10个Perfect 48次,,,,
AchievementDesc_689,Obtain 10 Perfects 56 times in Forest Fairy,,森之妖精中获得10个Perfect 56次,,,,
AchievementDesc_690,Obtain 10 Perfects 65 times in Forest Fairy,,森之妖精中获得10个Perfect 65次,,,,
AchievementDesc_691,Obtain 10 Perfects 75 times in Forest Fairy,,森之妖精中获得10个Perfect 75次,,,,
AchievementDesc_692,Obtain 10 Perfects 90 times in Forest Fairy,,森之妖精中获得10个Perfect 90次,,,,
AchievementDesc_693,Obtain 10 Perfects 105 times in Forest Fairy,,森之妖精中获得10个Perfect 105次,,,,
AchievementDesc_694,Obtain 10 Perfects 120 times in Forest Fairy,,森之妖精中获得10个Perfect 120次,,,,
AchievementDesc_695,Obtain 10 Perfects 160 times in Forest Fairy,,森之妖精中获得10个Perfect 160次,,,,
AchievementDesc_696,Obtain 10 Perfects 220 times in Forest Fairy,,森之妖精中获得10个Perfect 220次,,,,
AchievementDesc_697,Obtain 10 Perfects 280 times in Forest Fairy,,森之妖精中获得10个Perfect 280次,,,,
AchievementDesc_698,Obtain 10 Perfects 360 times in Forest Fairy,,森之妖精中获得10个Perfect 360次,,,,
AchievementDesc_699,Obtain 10 Perfects 450 times in Forest Fairy,,森之妖精中获得10个Perfect 450次,,,,
AchievementDesc_701,Own a total of 385 Star Compasses,,累計擁有星之羅盤385個,,,,
AchievementDesc_702,Own a total of 386 Star Compasses,,累計擁有星之羅盤386個,,,,
AchievementDesc_703,Own a total of 387 Star Compasses,,累計擁有星之羅盤387個,,,,
AchievementDesc_704,Own a total of 388 Star Compasses,,累計擁有星之羅盤388個,,,,
AchievementDesc_705,Own a total of 389 Star Compasses,,累計擁有星之羅盤389個,,,,
AchievementDesc_706,Own a total of 390 Star Compasses,,累計擁有星之羅盤390個,,,,
AchievementDesc_707,Own a total of 391 Star Compasses,,累計擁有星之羅盤391個,,,,
AchievementDesc_708,Own a total of 392 Star Compasses,,累計擁有星之羅盤392個,,,,
AchievementDesc_709,Own a total of 393 Star Compasses,,累計擁有星之羅盤393個,,,,
AchievementDesc_710,Own a total of 394 Star Compasses,,累計擁有星之羅盤394個,,,,
AchievementDesc_711,Own a total of 395 Star Compasses,,累計擁有星之羅盤395個,,,,
AchievementDesc_712,Own a total of 396 Star Compasses,,累計擁有星之羅盤396個,,,,
AchievementDesc_713,Own a total of 397 Star Compasses,,累計擁有星之羅盤397個,,,,
AchievementDesc_714,Own a total of 398 Star Compasses,,累計擁有星之羅盤398個,,,,
AchievementDesc_715,Own a total of 399 Star Compasses,,累計擁有星之羅盤399個,,,,
AchievementDesc_716,Own a total of 400 Star Compasses,,累計擁有星之羅盤400個,,,,
AchievementDesc_717,Own a total of 401 Star Compasses,,累計擁有星之羅盤401個,,,,
AchievementDesc_718,Own a total of 402 Star Compasses,,累計擁有星之羅盤402個,,,,
AchievementDesc_719,Own a total of 403 Star Compasses,,累計擁有星之羅盤403個,,,,
AchievementDesc_720,Own a total of 404 Star Compasses,,累計擁有星之羅盤404個,,,,
AchievementDesc_721,Own a total of 405 Star Compasses,,累計擁有星之羅盤405個,,,,
AchievementDesc_722,Own a total of 406 Star Compasses,,累計擁有星之羅盤406個,,,,
AchievementDesc_723,Own a total of 407 Star Compasses,,累計擁有星之羅盤407個,,,,
AchievementDesc_724,Own a total of 408 Star Compasses,,累計擁有星之羅盤408個,,,,
AchievementDesc_725,Own a total of 409 Star Compasses,,累計擁有星之羅盤409個,,,,
AchievementDesc_726,Own a total of 410 Star Compasses,,累計擁有星之羅盤410個,,,,
AchievementDesc_727,Own a total of 411 Star Compasses,,累計擁有星之羅盤411個,,,,
AchievementDesc_728,Own a total of 412 Star Compasses,,累計擁有星之羅盤412個,,,,
AchievementDesc_729,Own a total of 413 Star Compasses,,累計擁有星之羅盤413個,,,,
AchievementDesc_730,Own a total of 414 Star Compasses,,累計擁有星之羅盤414個,,,,
AchievementDesc_731,Own a total of 415 Star Compasses,,累計擁有星之羅盤415個,,,,
AchievementDesc_732,Own a total of 416 Star Compasses,,累計擁有星之羅盤416個,,,,
AchievementDesc_733,Own a total of 417 Star Compasses,,累計擁有星之羅盤417個,,,,
AchievementDesc_734,Own a total of 418 Star Compasses,,累計擁有星之羅盤418個,,,,
AchievementDesc_735,Own a total of 419 Star Compasses,,累計擁有星之羅盤419個,,,,
AchievementDesc_736,Own a total of 420 Star Compasses,,累計擁有星之羅盤420個,,,,
AchievementDesc_737,Own a total of 421 Star Compasses,,累計擁有星之羅盤421個,,,,
AchievementDesc_738,Own a total of 422 Star Compasses,,累計擁有星之羅盤422個,,,,
AchievementDesc_739,Own a total of 423 Star Compasses,,累計擁有星之羅盤423個,,,,
AchievementDesc_740,Own a total of 424 Star Compasses,,累計擁有星之羅盤424個,,,,
AchievementDesc_741,Own a total of 425 Star Compasses,,累計擁有星之羅盤425個,,,,
AchievementDesc_742,Own a total of 426 Star Compasses,,累計擁有星之羅盤426個,,,,
AchievementDesc_743,Own a total of 427 Star Compasses,,累計擁有星之羅盤427個,,,,
AchievementDesc_744,Own a total of 428 Star Compasses,,累計擁有星之羅盤428個,,,,
AchievementDesc_745,Own a total of 429 Star Compasses,,累計擁有星之羅盤429個,,,,
AchievementDesc_746,Own a total of 430 Star Compasses,,累計擁有星之羅盤430個,,,,
AchievementDesc_747,Own a total of 431 Star Compasses,,累計擁有星之羅盤431個,,,,
AchievementDesc_748,Own a total of 432 Star Compasses,,累計擁有星之羅盤432個,,,,
AchievementDesc_749,Own a total of 433 Star Compasses,,累計擁有星之羅盤433個,,,,
AchievementDesc_750,Own a total of 434 Star Compasses,,累計擁有星之羅盤434個,,,,
AchievementDesc_751,Own a total of 435 Star Compasses,,累計擁有星之羅盤435個,,,,
AchievementDesc_752,Own a total of 436 Star Compasses,,累計擁有星之羅盤436個,,,,
AchievementDesc_753,Own a total of 437 Star Compasses,,累計擁有星之羅盤437個,,,,
AchievementDesc_754,Own a total of 438 Star Compasses,,累計擁有星之羅盤438個,,,,
