#Skill Dialog,,,,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_1,When the battle starts，restore 600 points of "Holy Spirit" to yourself.,,戰鬥開始時，自身回復600點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_6,Increases own "crit rate" by 15%.,,自身「暴擊率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_11,The damage caused by itself to the enemy Star God ignores 12% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標12%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_17,Increases own "debuff evasion rate" by 20%.,,自身「減益閃避率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1301_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_1,When the battle starts，restore 600 points of "Holy Spirit" to yourself.,,戰鬥開始時，自身回復600點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_6,The damage caused by itself to the enemy Star God ignores 8% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標8%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_11,Increases own "crit rate" by 20%.,,自身「暴擊率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_17,Increases own "Vampire rate" by 15%.,,自身「Vampire率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1302_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_1,After receiving a "normal attack"， 150 points of "Holy Spirit Value" will be restored.,,自身承受「普通攻擊」後回復150點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_4,Increases the "defense value" of all our Star Gods by 480 points.,,使我方全體星神「防禦值」增加480點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_6,Increases own "debuff evasion rate" by 10%.,,自身「減益閃避率」增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_7,The own "defense value" increases by 2160 points.,,自身「防禦值」增加2160點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_11,Increases own "anti-crime rate" by 20%.,,自身「抗暴率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_13,Increases the "defense value" of all our Star Gods by 720 points.,,使我方全體星神「防禦值」增加720點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_17,Increases own "reverse damage rate" by 15%.,,自身「反傷率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1303_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_1,After our star god uses "normal attack"，he will immediately recover 50 points of "Holy Spirit Value".,,我方星神使用「普通攻擊」後，自身立即回復50點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_6,Increases own "healing rate" by 10%.,,自身「治療率」增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_11,Increases own "Holy Spirit Drop Evasion Rate" by 20%.,,自身「聖靈下降閃避率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_16,Increases own "Attack Power" by 7200 points.,,自身「攻擊力」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_17,Increases own "anti-crime rate" by 25%.,,自身「抗暴率」增加25%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1304_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_1,After receiving a "normal attack"， 150 points of "Holy Spirit Value" will be restored.,,自身承受「普通攻擊」後回復150點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_4,Increases the "defense value" of all our Star Gods by 480 points.,,使我方全體星神「防禦值」增加480點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_6,Increases own "anti-crime rate" by 15%.,,自身「抗暴率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_7,Increases own "health" by 21600 points.,,自身「生命值」增加21600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_11,Increases own "Vampire rate" by 12%.,,Increases own "Vampire rate" by 12%.,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_13,Increases the "defense value" of all our Star Gods by 720 points.,,使我方全體星神「防禦值」增加720點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_17,Increases own "reverse damage rate" by 15%.,,自身「反傷率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1305_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_1,When the battle starts，restore 600 points of "Holy Spirit" to yourself.,,戰鬥開始時，自身回復600點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_4,Increase the "health value" of all our Star Gods by 4800 points.,,使我方全體星神「生命值」增加4800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_6,Increases own "crit damage rate" by 20%.,,自身「暴擊傷害率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_11,The damage caused by itself to the enemy Star God ignores 12% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標12%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_13,Increase the "health value" of all our star gods by 7200 points.,,使我方全體星神「生命值」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_17,Increases own "crit rate" by 20%.,,自身「暴擊率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1401_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_1,After using "normal attack"， you can recover an additional 200 "Holy Spirit Points".,,自身使用「普通攻擊」後額外回復200點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_6,Increases own "Vampire rate" by 8%.,,自身「Vampire率」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_11,The damage caused by itself to the enemy Star God ignores 12% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標12%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_17,Increases own "crit rate" by 25%.,,自身「暴擊率」增加25%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1402_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_1,After our star god uses "normal attack"，he will immediately recover 50 points of "Holy Spirit Value".,,我方星神使用「普通攻擊」後，自身立即回復50點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_4,Increase the "health value" of all our Star Gods by 4800 points.,,使我方全體星神「生命值」增加4800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_6,Increases own "anti-crime rate" by 15%.,,自身「抗暴率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_7,Increases own "health" by 21600 points.,,自身「生命值」增加21600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_11,Increases own "debuff evasion rate" by 20%.,,自身「減益閃避率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_13,Increase the "health value" of all our star gods by 7200 points.,,使我方全體星神「生命值」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_16,Its own "defense value" increases by 4320 points.,,自身「防禦值」增加4320點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_17,Increases own "reverse damage rate" by 15%.,,自身「反傷率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1403_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_1,After our star god uses "normal attack"，he will immediately recover 50 points of "Holy Spirit Value".,,我方星神使用「普通攻擊」後，自身立即回復50點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_4,Increases the "defense value" of all our Star Gods by 480 points.,,使我方全體星神「防禦值」增加480點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_6,Increases own "Hit Rate" by 15%.,,Increases own "Hit Rate" by 15%.,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_7,Increases own "health" by 21600 points.,,自身「生命值」增加21600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_11,Increases own "anti-crime rate" by 20%.,,自身「抗暴率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_13,Increases the "defense value" of all our Star Gods by 720 points.,,使我方全體星神「防禦值」增加720點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_16,Its own "defense value" increases by 4320 points.,,自身「防禦值」增加4320點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_17,Increases own "reverse damage rate" by 15%.,,自身「反傷率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1404_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_1,After using "normal attack"， you can recover an additional 200 "Holy Spirit Points".,,自身使用「普通攻擊」後額外回復200點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_6,Increases own "crit damage rate" by 20%.,,自身「暴擊傷害率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_11,The damage caused by itself to the enemy Star God ignores 12% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標12%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_17,Increases own "Vampire rate" by 15%.,,自身「Vampire率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1405_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_1,After our star god uses "normal attack"，he will immediately recover 50 points of "Holy Spirit Value".,,我方星神使用「普通攻擊」後，自身立即回復50點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_4,Increase the "health value" of all our Star Gods by 4800 points.,,使我方全體星神「生命值」增加4800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_6,Increases own "anti-crime rate" by 15%.,,自身「抗暴率」增加15%。,,,,
